,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
2436,Nordeste,BA,,29,,,,2023-01-21,3,14873064.0,1783585,393,31350,1,,,
2437,Nordeste,BA,,29,,,,2023-01-22,4,14873064.0,1783601,16,31353,3,,,
2438,Nordeste,BA,,29,,,,2023-01-23,4,14873064.0,1783635,34,31359,6,,,
2439,Nordeste,BA,,29,,,,2023-01-24,4,14873064.0,1784159,524,31368,9,,,
2440,Nordeste,BA,,29,,,,2023-01-25,4,14873064.0,1784727,568,31371,3,,,
2441,Nordeste,BA,,29,,,,2023-01-26,4,14873064.0,1785325,598,31378,7,,,
2442,Nordeste,BA,,29,,,,2023-01-27,4,14873064.0,1785714,389,31379,1,,,
2443,Nordeste,BA,,29,,,,2023-01-28,4,14873064.0,1785964,250,31383,4,,,
2444,Nordeste,BA,,29,,,,2023-01-29,5,14873064.0,1785984,20,31383,0,,,
2445,Nordeste,BA,,29,,,,2023-01-30,5,14873064.0,1785993,9,31387,4,,,
2446,Nordeste,BA,,29,,,,2023-01-31,5,14873064.0,1786418,425,31389,2,,,
2447,Nordeste,BA,,29,,,,2023-02-01,5,14873064.0,1786753,335,31390,1,,,
2448,Nordeste,BA,,29,,,,2023-02-02,5,14873064.0,1787013,260,31394,4,,,
2449,Nordeste,BA,,29,,,,2023-02-03,5,14873064.0,1787303,290,31395,1,,,
2450,Nordeste,BA,,29,,,,2023-02-04,5,14873064.0,1787303,0,31395,0,,,
2451,Nordeste,BA,,29,,,,2023-02-05,6,14873064.0,1787303,0,31395,0,,,
2452,Nordeste,BA,,29,,,,2023-02-06,6,14873064.0,1787554,251,31398,3,,,
2453,Nordeste,BA,,29,,,,2023-02-07,6,14873064.0,1788044,490,31412,14,,,
2454,Nordeste,BA,,29,,,,2023-02-08,6,14873064.0,1788336,292,31412,0,,,
2455,Nordeste,BA,,29,,,,2023-02-09,6,14873064.0,1788643,307,31414,2,,,
2456,Nordeste,BA,,29,,,,2023-02-10,6,14873064.0,1788956,313,31424,10,,,
2457,Nordeste,BA,,29,,,,2023-02-11,6,14873064.0,1788956,0,31424,0,,,
2458,Nordeste,BA,,29,,,,2023-02-12,7,14873064.0,1788956,0,31424,0,,,
2459,Nordeste,BA,,29,,,,2023-02-13,7,14873064.0,1789158,202,31426,2,,,
2460,Nordeste,BA,,29,,,,2023-02-14,7,14873064.0,1789544,386,31427,1,,,
2461,Nordeste,BA,,29,,,,2023-02-15,7,14873064.0,1789944,400,31434,7,,,
2462,Nordeste,BA,,29,,,,2023-02-16,7,14873064.0,1790221,277,31441,7,,,
2463,Nordeste,BA,,29,,,,2023-02-17,7,14873064.0,1790221,0,31441,0,,,
2464,Nordeste,BA,,29,,,,2023-02-18,7,14873064.0,1790221,0,31441,0,,,
2465,Nordeste,BA,,29,,,,2023-02-19,8,14873064.0,1790221,0,31441,0,,,
2466,Nordeste,BA,,29,,,,2023-02-20,8,14873064.0,1790221,0,31441,0,,,
2467,Nordeste,BA,,29,,,,2023-02-21,8,14873064.0,1790221,0,31441,0,,,
2468,Nordeste,BA,,29,,,,2023-02-22,8,14873064.0,1790221,0,31441,0,,,
2469,Nordeste,BA,,29,,,,2023-02-23,8,14873064.0,1790888,667,31446,5,,,
2470,Nordeste,BA,,29,,,,2023-02-24,8,14873064.0,1791129,241,31447,1,,,
2471,Nordeste,BA,,29,,,,2023-02-25,8,14873064.0,1791129,0,31447,0,,,
2472,Nordeste,BA,,29,,,,2023-02-26,9,14873064.0,1791129,0,31447,0,,,
2473,Nordeste,BA,,29,,,,2023-02-27,9,14873064.0,1791455,326,31451,4,,,
2474,Nordeste,BA,,29,,,,2023-02-28,9,14873064.0,1791714,259,31453,2,,,
2475,Nordeste,BA,,29,,,,2023-03-01,9,14873064.0,1792003,289,31456,3,,,
2476,Nordeste,BA,,29,,,,2023-03-02,9,14873064.0,1792288,285,31457,1,,,
2477,Nordeste,BA,,29,,,,2023-03-03,9,14873064.0,1792572,284,31459,2,,,
2478,Nordeste,BA,,29,,,,2023-03-04,9,14873064.0,1792572,0,31459,0,,,
2479,Nordeste,BA,,29,,,,2023-03-05,10,14873064.0,1792572,0,31459,0,,,
2480,Nordeste,BA,,29,,,,2023-03-06,10,14873064.0,1792572,0,31459,0,,,
2481,Nordeste,BA,,29,,,,2023-03-07,10,14873064.0,1792572,0,31459,0,,,
2482,Nordeste,BA,,29,,,,2023-03-08,10,14873064.0,1792572,0,31459,0,,,
2483,Nordeste,BA,,29,,,,2023-03-09,10,14873064.0,1792572,0,31459,0,,,
2484,Nordeste,BA,,29,,,,2023-03-10,10,14873064.0,1792572,0,31459,0,,,
2485,Nordeste,BA,,29,,,,2023-03-11,10,14873064.0,1793882,1310,31473,14,,,
2486,Nordeste,BA,,29,,,,2023-03-12,11,14873064.0,1793882,0,31473,0,,,
2487,Nordeste,BA,,29,,,,2023-03-13,11,14873064.0,1793882,0,31473,0,,,
2488,Nordeste,BA,,29,,,,2023-03-14,11,14873064.0,1793882,0,31473,0,,,
2489,Nordeste,BA,,29,,,,2023-03-15,11,14873064.0,1793882,0,31473,0,,,
2490,Nordeste,BA,,29,,,,2023-03-16,11,14873064.0,1793882,0,31473,0,,,
2491,Nordeste,BA,,29,,,,2023-03-17,11,14873064.0,1793882,0,31473,0,,,
2492,Nordeste,BA,,29,,,,2023-03-18,11,14873064.0,1794715,833,31481,8,,,
2493,Nordeste,BA,,29,,,,2023-03-19,12,14873064.0,1794715,0,31481,0,,,
2494,Nordeste,BA,,29,,,,2023-03-20,12,14873064.0,1794715,0,31481,0,,,
2495,Nordeste,BA,,29,,,,2023-03-21,12,14873064.0,1794715,0,31481,0,,,
2496,Nordeste,BA,,29,,,,2023-03-22,12,14873064.0,1794715,0,31481,0,,,
2497,Nordeste,BA,,29,,,,2023-03-23,12,14873064.0,1794715,0,31481,0,,,
2498,Nordeste,BA,,29,,,,2023-03-24,12,14873064.0,1794715,0,31481,0,,,
2499,Nordeste,BA,,29,,,,2023-03-25,12,14873064.0,1795510,795,31489,8,,,
2500,Nordeste,BA,,29,,,,2023-03-26,13,14873064.0,1795510,0,31489,0,,,
2501,Nordeste,BA,,29,,,,2023-03-27,13,14873064.0,1795510,0,31489,0,,,
2502,Nordeste,BA,,29,,,,2023-03-28,13,14873064.0,1795510,0,31489,0,,,
2503,Nordeste,BA,,29,,,,2023-03-29,13,14873064.0,1795510,0,31489,0,,,
2504,Nordeste,BA,,29,,,,2023-03-30,13,14873064.0,1795510,0,31489,0,,,
2505,Nordeste,BA,,29,,,,2023-03-31,13,14873064.0,1795510,0,31489,0,,,
2506,Nordeste,BA,,29,,,,2023-04-01,13,14873064.0,1796350,840,31515,26,,,
2507,Nordeste,BA,,29,,,,2023-04-02,14,14873064.0,1796350,0,31515,0,,,
2508,Nordeste,BA,,29,,,,2023-04-03,14,14873064.0,1796350,0,31515,0,,,
2509,Nordeste,BA,,29,,,,2023-04-04,14,14873064.0,1796350,0,31515,0,,,
2510,Nordeste,BA,,29,,,,2023-04-05,14,14873064.0,1796350,0,31515,0,,,
2511,Nordeste,BA,,29,,,,2023-04-06,14,14873064.0,1796350,0,31515,0,,,
2512,Nordeste,BA,,29,,,,2023-04-07,14,14873064.0,1796350,0,31515,0,,,
2513,Nordeste,BA,,29,,,,2023-04-08,14,14873064.0,1796927,577,31519,4,,,
2514,Nordeste,BA,,29,,,,2023-04-09,15,14873064.0,1796927,0,31519,0,,,
2515,Nordeste,BA,,29,,,,2023-04-10,15,14873064.0,1796927,0,31519,0,,,
2516,Nordeste,BA,,29,,,,2023-04-11,15,14873064.0,1796927,0,31519,0,,,
2517,Nordeste,BA,,29,,,,2023-04-12,15,14873064.0,1796927,0,31519,0,,,
2518,Nordeste,BA,,29,,,,2023-04-13,15,14873064.0,1796927,0,31519,0,,,
2519,Nordeste,BA,,29,,,,2023-04-14,15,14873064.0,1796927,0,31519,0,,,
2520,Nordeste,BA,,29,,,,2023-04-15,15,14873064.0,1797629,702,31525,6,,,
2521,Nordeste,BA,,29,,,,2023-04-16,16,14873064.0,1797629,0,31525,0,,,
2522,Nordeste,BA,,29,,,,2023-04-17,16,14873064.0,1797629,0,31525,0,,,
2523,Nordeste,BA,,29,,,,2023-04-18,16,14873064.0,1797629,0,31525,0,,,
2524,Nordeste,BA,,29,,,,2023-04-19,16,14873064.0,1797629,0,31525,0,,,
2525,Nordeste,BA,,29,,,,2023-04-20,16,14873064.0,1797629,0,31525,0,,,
2526,Nordeste,BA,,29,,,,2023-04-21,16,14873064.0,1797629,0,31525,0,,,
2527,Nordeste,BA,,29,,,,2023-04-22,16,14873064.0,1798378,749,31542,17,,,
2528,Nordeste,BA,,29,,,,2023-04-23,17,14873064.0,1798378,0,31542,0,,,
2529,Nordeste,BA,,29,,,,2023-04-24,17,14873064.0,1798378,0,31542,0,,,
2530,Nordeste,BA,,29,,,,2023-04-25,17,14873064.0,1798378,0,31542,0,,,
2531,Nordeste,BA,,29,,,,2023-04-26,17,14873064.0,1798378,0,31542,0,,,
2532,Nordeste,BA,,29,,,,2023-04-27,17,14873064.0,1798378,0,31542,0,,,
2533,Nordeste,BA,,29,,,,2023-04-28,17,14873064.0,1798378,0,31542,0,,,
2534,Nordeste,BA,,29,,,,2023-04-29,17,14873064.0,1799158,780,31560,18,,,
2535,Nordeste,BA,,29,,,,2023-04-30,18,14873064.0,1799158,0,31560,0,,,
2536,Nordeste,BA,,29,,,,2023-05-01,18,14873064.0,1799158,0,31560,0,,,
2537,Nordeste,BA,,29,,,,2023-05-02,18,14873064.0,1799158,0,31560,0,,,
2538,Nordeste,BA,,29,,,,2023-05-03,18,14873064.0,1799158,0,31560,0,,,
2539,Nordeste,BA,,29,,,,2023-05-04,18,14873064.0,1799158,0,31560,0,,,
2540,Nordeste,BA,,29,,,,2023-05-05,18,14873064.0,1799158,0,31560,0,,,
2541,Nordeste,BA,,29,,,,2023-05-06,18,14873064.0,1799611,453,31574,14,,,
2542,Nordeste,BA,,29,,,,2023-05-07,19,14873064.0,1799611,0,31574,0,,,
2543,Nordeste,BA,,29,,,,2023-05-08,19,14873064.0,1799611,0,31574,0,,,
2544,Nordeste,BA,,29,,,,2023-05-09,19,14873064.0,1799611,0,31574,0,,,
2545,Nordeste,BA,,29,,,,2023-05-10,19,14873064.0,1799611,0,31574,0,,,
2546,Nordeste,BA,,29,,,,2023-05-11,19,14873064.0,1799611,0,31574,0,,,
2547,Nordeste,BA,,29,,,,2023-05-12,19,14873064.0,1799611,0,31574,0,,,
2548,Nordeste,BA,,29,,,,2023-05-13,19,14873064.0,1800158,547,31593,19,,,
2549,Nordeste,BA,,29,,,,2023-05-14,20,14873064.0,1800158,0,31593,0,,,
2550,Nordeste,BA,,29,,,,2023-05-15,20,14873064.0,1800158,0,31593,0,,,
2551,Nordeste,BA,,29,,,,2023-05-16,20,14873064.0,1800158,0,31593,0,,,
2552,Nordeste,BA,,29,,,,2023-05-17,20,14873064.0,1800158,0,31593,0,,,
2553,Nordeste,BA,,29,,,,2023-05-18,20,14873064.0,1800158,0,31593,0,,,
2554,Nordeste,BA,,29,,,,2023-05-19,20,14873064.0,1800158,0,31593,0,,,
2555,Nordeste,BA,,29,,,,2023-05-20,20,14873064.0,1800911,753,31601,8,,,
2556,Nordeste,BA,,29,,,,2023-05-21,21,14873064.0,1800911,0,31601,0,,,
2557,Nordeste,BA,,29,,,,2023-05-22,21,14873064.0,1800911,0,31601,0,,,
2558,Nordeste,BA,,29,,,,2023-05-23,21,14873064.0,1800911,0,31601,0,,,
2559,Nordeste,BA,,29,,,,2023-05-24,21,14873064.0,1800911,0,31601,0,,,
2560,Nordeste,BA,,29,,,,2023-05-25,21,14873064.0,1800911,0,31601,0,,,
2561,Nordeste,BA,,29,,,,2023-05-26,21,14873064.0,1800911,0,31601,0,,,
2562,Nordeste,BA,,29,,,,2023-05-27,21,14873064.0,1801611,700,31610,9,,,
2563,Nordeste,BA,,29,,,,2023-05-28,22,14873064.0,1801611,0,31610,0,,,
2564,Nordeste,BA,,29,,,,2023-05-29,22,14873064.0,1801611,0,31610,0,,,
2565,Nordeste,BA,,29,,,,2023-05-30,22,14873064.0,1801611,0,31610,0,,,
2566,Nordeste,BA,,29,,,,2023-05-31,22,14873064.0,1801611,0,31610,0,,,
2567,Sudeste,MG,,31,,,,2023-01-01,1,21168791.0,4079422,0,64447,0,,,
2568,Sudeste,MG,,31,,,,2023-01-02,1,21168791.0,4086432,7010,64474,27,,,
2569,Sudeste,MG,,31,,,,2023-01-03,1,21168791.0,4088797,2365,64487,13,,,
2570,Sudeste,MG,,31,,,,2023-01-04,1,21168791.0,4094015,5218,64519,32,,,
2571,Sudeste,MG,,31,,,,2023-01-05,1,21168791.0,4098485,4470,64543,24,,,
2572,Sudeste,MG,,31,,,,2023-01-06,1,21168791.0,4101022,2537,64577,34,,,
2573,Sudeste,MG,,31,,,,2023-01-07,1,21168791.0,4101022,0,64577,0,,,
2574,Sudeste,MG,,31,,,,2023-01-08,2,21168791.0,4101022,0,64577,0,,,
2575,Sudeste,MG,,31,,,,2023-01-09,2,21168791.0,4104701,3679,64590,13,,,
2576,Sudeste,MG,,31,,,,2023-01-10,2,21168791.0,4107756,3055,64590,0,,,
2577,Sudeste,MG,,31,,,,2023-01-11,2,21168791.0,4110616,2860,64616,26,,,
2578,Sudeste,MG,,31,,,,2023-01-12,2,21168791.0,4112557,1941,64657,41,,,
2579,Sudeste,MG,,31,,,,2023-01-13,2,21168791.0,4114182,1625,64687,30,,,
2580,Sudeste,MG,,31,,,,2023-01-14,2,21168791.0,4114182,0,64687,0,,,
2581,Sudeste,MG,,31,,,,2023-01-15,3,21168791.0,4114182,0,64687,0,,,
2582,Sudeste,MG,,31,,,,2023-01-16,3,21168791.0,4116776,2594,64698,11,,,
2583,Sudeste,MG,,31,,,,2023-01-17,3,21168791.0,4118122,1346,64717,19,,,
2584,Sudeste,MG,,31,,,,2023-01-18,3,21168791.0,4119363,1241,64749,32,,,
2585,Sudeste,MG,,31,,,,2023-01-19,3,21168791.0,4120843,1480,64773,24,,,
2586,Sudeste,MG,,31,,,,2023-01-20,3,21168791.0,4122029,1186,64799,26,,,
2587,Sudeste,MG,,31,,,,2023-01-21,3,21168791.0,4122029,0,64799,0,,,
2588,Sudeste,MG,,31,,,,2023-01-22,4,21168791.0,4122029,0,64799,0,,,
2589,Sudeste,MG,,31,,,,2023-01-23,4,21168791.0,4124244,2215,64819,20,,,
2590,Sudeste,MG,,31,,,,2023-01-24,4,21168791.0,4125271,1027,64839,20,,,
2591,Sudeste,MG,,31,,,,2023-01-25,4,21168791.0,4126949,1678,64859,20,,,
2592,Sudeste,MG,,31,,,,2023-01-26,4,21168791.0,4128254,1305,64887,28,,,
2593,Sudeste,MG,,31,,,,2023-01-27,4,21168791.0,4129935,1681,64895,8,,,
2594,Sudeste,MG,,31,,,,2023-01-28,4,21168791.0,4129935,0,64895,0,,,
2595,Sudeste,MG,,31,,,,2023-01-29,5,21168791.0,4129935,0,64895,0,,,
2596,Sudeste,MG,,31,,,,2023-01-30,5,21168791.0,4131233,1298,64902,7,,,
2597,Sudeste,MG,,31,,,,2023-01-31,5,21168791.0,4137446,6213,64935,33,,,
2598,Sudeste,MG,,31,,,,2023-02-01,5,21168791.0,4141458,4012,64957,22,,,
2599,Sudeste,MG,,31,,,,2023-02-02,5,21168791.0,4153435,11977,64965,8,,,
2600,Sudeste,MG,,31,,,,2023-02-03,5,21168791.0,4153950,515,64982,17,,,
2601,Sudeste,MG,,31,,,,2023-02-04,5,21168791.0,4153950,0,64982,0,,,
2602,Sudeste,MG,,31,,,,2023-02-05,6,21168791.0,4153950,0,64982,0,,,
2603,Sudeste,MG,,31,,,,2023-02-06,6,21168791.0,4157217,3267,64995,13,,,
2604,Sudeste,MG,,31,,,,2023-02-07,6,21168791.0,4158608,1391,65005,10,,,
2605,Sudeste,MG,,31,,,,2023-02-08,6,21168791.0,4168815,10207,64962,-43,,,
2606,Sudeste,MG,,31,,,,2023-02-09,6,21168791.0,4171030,2215,64962,0,,,
2607,Sudeste,MG,,31,,,,2023-02-10,6,21168791.0,4175605,4575,64962,0,,,
2608,Sudeste,MG,,31,,,,2023-02-11,6,21168791.0,4175605,0,64962,0,,,
2609,Sudeste,MG,,31,,,,2023-02-12,7,21168791.0,4175605,0,64962,0,,,
2610,Sudeste,MG,,31,,,,2023-02-13,7,21168791.0,4189328,13723,65005,43,,,
2611,Sudeste,MG,,31,,,,2023-02-14,7,21168791.0,4176305,-13023,65005,0,,,
2612,Sudeste,MG,,31,,,,2023-02-15,7,21168791.0,4178234,1929,65005,0,,,
2613,Sudeste,MG,,31,,,,2023-02-16,7,21168791.0,4178803,569,65074,69,,,
2614,Sudeste,MG,,31,,,,2023-02-17,7,21168791.0,4184728,5925,65075,1,,,
2615,Sudeste,MG,,31,,,,2023-02-18,7,21168791.0,4184728,0,65075,0,,,
2616,Sudeste,MG,,31,,,,2023-02-19,8,21168791.0,4184728,0,65075,0,,,
2617,Sudeste,MG,,31,,,,2023-02-20,8,21168791.0,4184728,0,65075,0,,,
2618,Sudeste,MG,,31,,,,2023-02-21,8,21168791.0,4184728,0,65075,0,,,
2619,Sudeste,MG,,31,,,,2023-02-22,8,21168791.0,4184728,0,65075,0,,,
2620,Sudeste,MG,,31,,,,2023-02-23,8,21168791.0,4185759,1031,65471,396,,,
2621,Sudeste,MG,,31,,,,2023-02-24,8,21168791.0,4187298,1539,65471,0,,,
2622,Sudeste,MG,,31,,,,2023-02-25,8,21168791.0,4187298,0,65471,0,,,
2623,Sudeste,MG,,31,,,,2023-02-26,9,21168791.0,4187298,0,65471,0,,,
2624,Sudeste,MG,,31,,,,2023-02-27,9,21168791.0,4190922,3624,65471,0,,,
2625,Sudeste,MG,,31,,,,2023-02-28,9,21168791.0,4193836,2914,65471,0,,,
2626,Sudeste,MG,,31,,,,2023-03-01,9,21168791.0,4194916,1080,65498,27,,,
2627,Sudeste,MG,,31,,,,2023-03-02,9,21168791.0,4189222,-5694,65498,0,,,
2628,Sudeste,MG,,31,,,,2023-03-03,9,21168791.0,4189760,538,65507,9,,,
2629,Sudeste,MG,,31,,,,2023-03-04,9,21168791.0,4189760,0,65507,0,,,
2630,Sudeste,MG,,31,,,,2023-03-05,10,21168791.0,4189760,0,65507,0,,,
2631,Sudeste,MG,,31,,,,2023-03-06,10,21168791.0,4189760,0,65507,0,,,
2632,Sudeste,MG,,31,,,,2023-03-07,10,21168791.0,4189760,0,65507,0,,,
2633,Sudeste,MG,,31,,,,2023-03-08,10,21168791.0,4189760,0,65507,0,,,
2634,Sudeste,MG,,31,,,,2023-03-09,10,21168791.0,4189760,0,65507,0,,,
2635,Sudeste,MG,,31,,,,2023-03-10,10,21168791.0,4189760,0,65507,0,,,
2636,Sudeste,MG,,31,,,,2023-03-11,10,21168791.0,4194616,4856,65555,48,,,
2637,Sudeste,MG,,31,,,,2023-03-12,11,21168791.0,4194616,0,65555,0,,,
2638,Sudeste,MG,,31,,,,2023-03-13,11,21168791.0,4194616,0,65555,0,,,
2639,Sudeste,MG,,31,,,,2023-03-14,11,21168791.0,4194616,0,65555,0,,,
2640,Sudeste,MG,,31,,,,2023-03-15,11,21168791.0,4194616,0,65555,0,,,
2641,Sudeste,MG,,31,,,,2023-03-16,11,21168791.0,4194616,0,65555,0,,,
2642,Sudeste,MG,,31,,,,2023-03-17,11,21168791.0,4194616,0,65555,0,,,
2643,Sudeste,MG,,31,,,,2023-03-18,11,21168791.0,4194616,0,65575,20,,,
2644,Sudeste,MG,,31,,,,2023-03-19,12,21168791.0,4194616,0,65575,0,,,
2645,Sudeste,MG,,31,,,,2023-03-20,12,21168791.0,4194616,0,65575,0,,,
2646,Sudeste,MG,,31,,,,2023-03-21,12,21168791.0,4194616,0,65575,0,,,
2647,Sudeste,MG,,31,,,,2023-03-22,12,21168791.0,4194616,0,65575,0,,,
2648,Sudeste,MG,,31,,,,2023-03-23,12,21168791.0,4194616,0,65575,0,,,
2649,Sudeste,MG,,31,,,,2023-03-24,12,21168791.0,4194616,0,65575,0,,,
2650,Sudeste,MG,,31,,,,2023-03-25,12,21168791.0,4198209,3593,65592,17,,,
2651,Sudeste,MG,,31,,,,2023-03-26,13,21168791.0,4198209,0,65592,0,,,
2652,Sudeste,MG,,31,,,,2023-03-27,13,21168791.0,4198209,0,65592,0,,,
2653,Sudeste,MG,,31,,,,2023-03-28,13,21168791.0,4198209,0,65592,0,,,
2654,Sudeste,MG,,31,,,,2023-03-29,13,21168791.0,4198209,0,65592,0,,,
2655,Sudeste,MG,,31,,,,2023-03-30,13,21168791.0,4198209,0,65592,0,,,
2656,Sudeste,MG,,31,,,,2023-03-31,13,21168791.0,4198209,0,65592,0,,,
2657,Sudeste,MG,,31,,,,2023-04-01,13,21168791.0,4200779,2570,65592,0,,,
2658,Sudeste,MG,,31,,,,2023-04-02,14,21168791.0,4200779,0,65592,0,,,
2659,Sudeste,MG,,31,,,,2023-04-03,14,21168791.0,4200779,0,65592,0,,,
2660,Sudeste,MG,,31,,,,2023-04-04,14,21168791.0,4200779,0,65592,0,,,
2661,Sudeste,MG,,31,,,,2023-04-05,14,21168791.0,4200779,0,65592,0,,,
2662,Sudeste,MG,,31,,,,2023-04-06,14,21168791.0,4200779,0,65592,0,,,
2663,Sudeste,MG,,31,,,,2023-04-07,14,21168791.0,4200779,0,65592,0,,,
2664,Sudeste,MG,,31,,,,2023-04-08,14,21168791.0,4200779,0,65592,0,,,
2665,Sudeste,MG,,31,,,,2023-04-09,15,21168791.0,4200779,0,65592,0,,,
2666,Sudeste,MG,,31,,,,2023-04-10,15,21168791.0,4200779,0,65592,0,,,
2667,Sudeste,MG,,31,,,,2023-04-11,15,21168791.0,4200779,0,65592,0,,,
2668,Sudeste,MG,,31,,,,2023-04-12,15,21168791.0,4200779,0,65592,0,,,
2669,Sudeste,MG,,31,,,,2023-04-13,15,21168791.0,4200779,0,65592,0,,,
2670,Sudeste,MG,,31,,,,2023-04-14,15,21168791.0,4200779,0,65592,0,,,
2671,Sudeste,MG,,31,,,,2023-04-15,15,21168791.0,4203230,2451,65641,49,,,
2672,Sudeste,MG,,31,,,,2023-04-16,16,21168791.0,4203230,0,65641,0,,,
2673,Sudeste,MG,,31,,,,2023-04-17,16,21168791.0,4203230,0,65641,0,,,
2674,Sudeste,MG,,31,,,,2023-04-18,16,21168791.0,4203230,0,65641,0,,,
2675,Sudeste,MG,,31,,,,2023-04-19,16,21168791.0,4203230,0,65641,0,,,
2676,Sudeste,MG,,31,,,,2023-04-20,16,21168791.0,4203230,0,65641,0,,,
2677,Sudeste,MG,,31,,,,2023-04-21,16,21168791.0,4203230,0,65641,0,,,
2678,Sudeste,MG,,31,,,,2023-04-22,16,21168791.0,4204916,1686,65657,16,,,
2679,Sudeste,MG,,31,,,,2023-04-23,17,21168791.0,4204916,0,65657,0,,,
2680,Sudeste,MG,,31,,,,2023-04-24,17,21168791.0,4204916,0,65657,0,,,
2681,Sudeste,MG,,31,,,,2023-04-25,17,21168791.0,4204916,0,65657,0,,,
2682,Sudeste,MG,,31,,,,2023-04-26,17,21168791.0,4204916,0,65657,0,,,
2683,Sudeste,MG,,31,,,,2023-04-27,17,21168791.0,4204916,0,65657,0,,,
2684,Sudeste,MG,,31,,,,2023-04-28,17,21168791.0,4204916,0,65657,0,,,
2685,Sudeste,MG,,31,,,,2023-04-29,17,21168791.0,4204916,0,65657,0,,,
2686,Sudeste,MG,,31,,,,2023-04-30,18,21168791.0,4204916,0,65657,0,,,
2687,Sudeste,MG,,31,,,,2023-05-01,18,21168791.0,4204916,0,65657,0,,,
2688,Sudeste,MG,,31,,,,2023-05-02,18,21168791.0,4204916,0,65657,0,,,
2689,Sudeste,MG,,31,,,,2023-05-03,18,21168791.0,4204916,0,65657,0,,,
2690,Sudeste,MG,,31,,,,2023-05-04,18,21168791.0,4204916,0,65657,0,,,
2691,Sudeste,MG,,31,,,,2023-05-05,18,21168791.0,4204916,0,65657,0,,,
2692,Sudeste,MG,,31,,,,2023-05-06,18,21168791.0,4207552,2636,65697,40,,,
2693,Sudeste,MG,,31,,,,2023-05-07,19,21168791.0,4207552,0,65697,0,,,
2694,Sudeste,MG,,31,,,,2023-05-08,19,21168791.0,4207552,0,65697,0,,,
2695,Sudeste,MG,,31,,,,2023-05-09,19,21168791.0,4207552,0,65697,0,,,
2696,Sudeste,MG,,31,,,,2023-05-10,19,21168791.0,4207552,0,65697,0,,,
2697,Sudeste,MG,,31,,,,2023-05-11,19,21168791.0,4207552,0,65697,0,,,
2698,Sudeste,MG,,31,,,,2023-05-12,19,21168791.0,4207552,0,65697,0,,,
2699,Sudeste,MG,,31,,,,2023-05-13,19,21168791.0,4208686,1134,65709,12,,,
2700,Sudeste,MG,,31,,,,2023-05-14,20,21168791.0,4208686,0,65709,0,,,
2701,Sudeste,MG,,31,,,,2023-05-15,20,21168791.0,4208686,0,65709,0,,,
2702,Sudeste,MG,,31,,,,2023-05-16,20,21168791.0,4208686,0,65709,0,,,
2703,Sudeste,MG,,31,,,,2023-05-17,20,21168791.0,4208686,0,65709,0,,,
2704,Sudeste,MG,,31,,,,2023-05-18,20,21168791.0,4208686,0,65709,0,,,
2705,Sudeste,MG,,31,,,,2023-05-19,20,21168791.0,4208686,0,65709,0,,,
2706,Sudeste,MG,,31,,,,2023-05-20,20,21168791.0,4209719,1033,65729,20,,,
2707,Sudeste,MG,,31,,,,2023-05-21,21,21168791.0,4209719,0,65729,0,,,
2708,Sudeste,MG,,31,,,,2023-05-22,21,21168791.0,4209719,0,65729,0,,,
2709,Sudeste,MG,,31,,,,2023-05-23,21,21168791.0,4209719,0,65729,0,,,
2710,Sudeste,MG,,31,,,,2023-05-24,21,21168791.0,4209719,0,65729,0,,,
2711,Sudeste,MG,,31,,,,2023-05-25,21,21168791.0,4209719,0,65729,0,,,
2712,Sudeste,MG,,31,,,,2023-05-26,21,21168791.0,4209719,0,65729,0,,,
2713,Sudeste,MG,,31,,,,2023-05-27,21,21168791.0,4209719,0,65729,0,,,
2714,Sudeste,MG,,31,,,,2023-05-28,22,21168791.0,4209719,0,65729,0,,,
2715,Sudeste,MG,,31,,,,2023-05-29,22,21168791.0,4209719,0,65729,0,,,
2716,Sudeste,MG,,31,,,,2023-05-30,22,21168791.0,4209719,0,65729,0,,,
2717,Sudeste,MG,,31,,,,2023-05-31,22,21168791.0,4209719,0,65729,0,,,
2718,Sudeste,ES,,32,,,,2023-01-01,1,4018650.0,1311144,0,14964,0,,,
2719,Sudeste,ES,,32,,,,2023-01-02,1,4018650.0,1312366,1222,14972,8,,,
2720,Sudeste,ES,,32,,,,2023-01-03,1,4018650.0,1313100,734,14974,2,,,
2721,Sudeste,ES,,32,,,,2023-01-04,1,4018650.0,1313725,625,14975,1,,,
2722,Sudeste,ES,,32,,,,2023-01-05,1,4018650.0,1314072,347,14977,2,,,
2723,Sudeste,ES,,32,,,,2023-01-06,1,4018650.0,1314760,688,14980,3,,,
2724,Sudeste,ES,,32,,,,2023-01-07,1,4018650.0,1314967,207,14980,0,,,
2725,Sudeste,ES,,32,,,,2023-01-08,2,4018650.0,1315072,105,14982,2,,,
2726,Sudeste,ES,,32,,,,2023-01-09,2,4018650.0,1315072,0,14982,0,,,
2727,Sudeste,ES,,32,,,,2023-01-10,2,4018650.0,1315441,369,14984,2,,,
2728,Sudeste,ES,,32,,,,2023-01-11,2,4018650.0,1315894,453,14986,2,,,
2729,Sudeste,ES,,32,,,,2023-01-12,2,4018650.0,1316144,250,14990,4,,,
